"MU","month","year","prcp","tmin","tmid","tmidC","tmax"
"OKEE",1,1994,91.7831039428711,285.575012207031,291.089965820312,17.9399658203125,296.604919433594
"OKEE",2,1994,79.4129943847656,288.614532470703,294.023666381836,20.873666381836,299.432800292969
"OKEE",3,1994,68.9702224731445,287.784057617188,294.109893798828,20.9598937988281,300.435729980469
"OKEE",4,1994,112.769798278809,291.839416503906,297.413024902344,24.2630249023438,302.986633300781
"OKEE",5,1994,72.5419158935547,292.944854736328,298.870269775391,25.7202697753906,304.795684814453
"OKEE",6,1994,200.915191650391,295.311065673828,300.534957885742,27.3849578857422,305.758850097656
"OKEE",7,1994,147.072570800781,295.296600341797,300.599044799805,27.4490447998047,305.901489257812
"OKEE",8,1994,157.113739013672,295.291748046875,300.436248779297,27.2862487792969,305.580749511719
"OKEE",9,1994,241.653106689453,295.139739990234,299.740325927734,26.5903259277344,304.340911865234
"OKEE",10,1994,103.813529968262,293.241851806641,298.211196899414,25.0611968994141,303.180541992188
"OKEE",11,1994,125.755752563477,291.587188720703,296.318710327148,23.1687103271485,301.050231933594
"OKEE",12,1994,127.37670135498,288.191253662109,292.89404296875,19.74404296875,297.596832275391
"OKEE",1,1995,70.2720489501953,283.285400390625,289.454177856445,16.3041778564453,295.622955322266
"OKEE",2,1995,62.9588165283203,284.197875976562,290.429534912109,17.2795349121094,296.661193847656
"OKEE",3,1995,74.5948715209961,288.833343505859,294.459228515625,21.309228515625,300.085113525391
"OKEE",4,1995,79.9087066650391,290.9873046875,296.431411743164,23.2814117431641,301.875518798828
"OKEE",5,1995,55.874698638916,293.919555664062,299.837799072266,26.6877990722656,305.756042480469
"OKEE",6,1995,225.049987792969,294.920715332031,300.033279418945,26.8832794189453,305.145843505859
"OKEE",7,1995,279.243591308594,295.531951904297,300.960586547852,27.8105865478516,306.389221191406
"OKEE",8,1995,234.895721435547,296.424987792969,301.308364868164,28.1583648681641,306.191741943359
"OKEE",9,1995,169.455154418945,295.617980957031,300.766387939453,27.6163879394531,305.914794921875
"OKEE",10,1995,276.000885009766,294.47900390625,298.858276367188,25.7082763671875,303.237548828125
"OKEE",11,1995,27.1465969085693,287.167602539062,293.125762939453,19.9757629394531,299.083923339844
"OKEE",12,1995,13.8388509750366,283.819671630859,289.918960571289,16.7689605712891,296.018249511719
"OKEE",1,1996,71.8122253417969,282.489105224609,289.344573974609,16.1945739746094,296.200042724609
"OKEE",2,1996,18.7763061523438,282.107818603516,289.698822021484,16.5488220214844,297.289825439453
"OKEE",3,1996,119.874443054199,284.594421386719,291.103652954102,17.9536529541016,297.612884521484
"OKEE",4,1996,35.4712409973145,288.513458251953,294.834823608398,21.6848236083985,301.156188964844
"OKEE",5,1996,188.501388549805,293.151275634766,298.634628295898,25.4846282958985,304.117980957031
"OKEE",6,1996,184.033218383789,294.208618164062,299.305694580078,26.1556945800781,304.402770996094
"OKEE",7,1996,91.3821105957031,295.967956542969,301.257873535156,28.1078735351563,306.547790527344
"OKEE",8,1996,124.198875427246,295.483917236328,300.686676025391,27.5366760253906,305.889434814453
"OKEE",9,1996,109.294067382812,294.671417236328,300.224884033203,27.0748840332031,305.778350830078
"OKEE",10,1996,108.850891113281,292.515747070312,297.404479980469,24.2544799804688,302.293212890625
"OKEE",11,1996,18.4281215667725,288.230377197266,293.987106323242,20.8371063232422,299.743835449219
"OKEE",12,1996,21.8262119293213,285.035614013672,291.481155395508,18.3311553955078,297.926696777344
"OKEE",1,1997,34.4241905212402,283.991333007812,290.802597045898,17.6525970458985,297.613861083984
"OKEE",2,1997,38.0566673278809,287.793395996094,294.104766845703,20.9547668457031,300.416137695312
"OKEE",3,1997,61.0343627929688,289.964935302734,296.126251220703,22.9762512207031,302.287567138672
"OKEE",4,1997,132.572402954102,289.765045166016,295.414688110352,22.2646881103516,301.064331054688
"OKEE",5,1997,99.6564559936523,292.506286621094,298.228897094727,25.0788970947266,303.951507568359
"OKEE",6,1997,193.365173339844,294.538909912109,299.950103759766,26.8001037597656,305.361297607422
"OKEE",7,1997,171.467315673828,295.529174804688,301.274627685547,28.1246276855469,307.020080566406
"OKEE",8,1997,170.308334350586,295.738189697266,301.057571411133,27.9075714111328,306.376953125
"OKEE",9,1997,164.671371459961,295.049011230469,300.142318725586,26.992318725586,305.235626220703
"OKEE",10,1997,32.9486122131348,291.759063720703,297.268493652344,24.1184936523438,302.777923583984
"OKEE",11,1997,102.878997802734,288.340454101562,293.628921508789,20.4789215087891,298.917388916016
"OKEE",12,1997,153.094177246094,286.148529052734,291.218551635742,18.0685516357422,296.28857421875
"OKEE",1,1998,72.3474655151367,286.655181884766,291.812271118164,18.6622711181641,296.969360351562
"OKEE",2,1998,163.635192871094,285.718688964844,291.23420715332,18.0842071533203,296.749725341797
"OKEE",3,1998,144.567993164062,286.277160644531,291.90885925293,18.7588592529297,297.540557861328
"OKEE",4,1998,34.0834655761719,289.350006103516,295.368667602539,22.2186676025391,301.387329101562
"OKEE",5,1998,56.2097473144531,292.615142822266,298.872680664062,25.7226806640625,305.130218505859
"OKEE",6,1998,78.7339630126953,295.924346923828,302.049255371094,28.8992553710938,308.174163818359
"OKEE",7,1998,167.124938964844,296.243103027344,301.611053466797,28.4610534667969,306.97900390625
"OKEE",8,1998,220.690322875977,296.376617431641,301.679885864258,28.5298858642578,306.983154296875
"OKEE",9,1998,224.708786010742,295.980529785156,300.599685668945,27.4496856689453,305.218841552734
"OKEE",10,1998,50.2255172729492,293.768249511719,298.77180480957,25.6218048095703,303.775360107422
"OKEE",11,1998,160.600982666016,290.686767578125,295.911376953125,22.761376953125,301.135986328125
"OKEE",12,1998,23.5253028869629,288.430358886719,293.856323242188,20.7063232421875,299.282287597656
"OKEE",1,1999,64.8311386108398,286.089569091797,292.133743286133,18.9837432861328,298.177917480469
"OKEE",2,1999,13.3648738861084,284.895568847656,291.541854858398,18.3918548583985,298.188140869141
"OKEE",3,1999,19.358470916748,284.85400390625,292.090286254883,18.9402862548828,299.326568603516
"OKEE",4,1999,65.4329223632812,289.82470703125,296.771011352539,23.6210113525391,303.717315673828
"OKEE",5,1999,105.81810760498,291.196258544922,297.611907958984,24.4619079589844,304.027557373047
"OKEE",6,1999,305.739837646484,295.020355224609,299.592834472656,26.4428344726563,304.165313720703
"OKEE",7,1999,119.497253417969,295.855865478516,300.931701660156,27.7817016601563,306.007537841797
"OKEE",8,1999,203.079788208008,296.365325927734,301.215835571289,28.0658355712891,306.066345214844
"OKEE",9,1999,177.622085571289,295.451171875,300.030822753906,26.8808227539063,304.610473632812
"OKEE",10,1999,151.811782836914,293.334136962891,297.755996704102,24.6059967041016,302.177856445312
"OKEE",11,1999,37.4674758911133,288.889343261719,294.193359375,21.043359375,299.497375488281
"OKEE",12,1999,32.3472671508789,286.000396728516,291.472259521484,18.3222595214844,296.944122314453
"OKEE",1,2000,27.8943576812744,284.122436523438,290.471588134766,17.3215881347656,296.820739746094
"OKEE",2,2000,12.7439079284668,284.555114746094,291.174774169922,18.0247741699219,297.79443359375
"OKEE",3,2000,40.3515281677246,288.424621582031,294.844589233398,21.6945892333985,301.264556884766
"OKEE",4,2000,93.6210250854492,287.799896240234,294.554748535156,21.4047485351563,301.309600830078
"OKEE",5,2000,24.7904624938965,292.208190917969,298.589920043945,25.4399200439453,304.971649169922
"OKEE",6,2000,114.421913146973,294.493225097656,300.149261474609,26.9992614746094,305.805297851562
"OKEE",7,2000,174.813583374023,295.53662109375,300.675567626953,27.5255676269531,305.814514160156
"OKEE",8,2000,91.1430206298828,295.438537597656,300.638412475586,27.488412475586,305.838287353516
"OKEE",9,2000,217.228256225586,295.528045654297,300.431640625,27.281640625,305.335235595703
"OKEE",10,2000,58.6676216125488,290.825012207031,296.321578979492,23.1715789794922,301.818145751953
"OKEE",11,2000,12.5152893066406,286.718841552734,293.03840637207,19.8884063720703,299.357971191406
"OKEE",12,2000,15.2196950912476,284.291748046875,290.375061035156,17.2250610351563,296.458374023438
"OKEE",1,2001,21.2531337738037,280.29931640625,287.452758789062,14.3027587890625,294.606201171875
"OKEE",2,2001,0.979526877403259,287.768890380859,294.2685546875,21.1185546875,300.768218994141
"OKEE",3,2001,124.21915435791,287.434265136719,293.646682739258,20.4966827392578,299.859100341797
"OKEE",4,2001,11.4140043258667,289.031524658203,295.578338623047,22.4283386230469,302.125152587891
"OKEE",5,2001,121.432273864746,291.123260498047,297.374725341797,24.2247253417969,303.626190185547
"OKEE",6,2001,199.837829589844,294.652587890625,299.93620300293,26.7862030029297,305.219818115234
"OKEE",7,2001,216.688690185547,295.656280517578,300.228164672852,27.0781646728516,304.800048828125
"OKEE",8,2001,165.360687255859,295.982360839844,300.949890136719,27.7998901367188,305.917419433594
"OKEE",9,2001,312.294067382812,294.961944580078,299.220764160156,26.0707641601563,303.479583740234
"OKEE",10,2001,119.830703735352,292.763732910156,297.238845825195,24.0888458251953,301.713958740234
"OKEE",11,2001,25.0082931518555,289.662231445312,294.652130126953,21.5021301269531,299.642028808594
"OKEE",12,2001,18.4939041137695,288.265106201172,293.394897460938,20.2448974609375,298.524688720703
"OKEE",1,2002,40.7252235412598,285.363433837891,291.186126708984,18.0361267089844,297.008819580078
"OKEE",2,2002,96.2726669311523,285.156127929688,291.095672607422,17.9456726074219,297.035217285156
"OKEE",3,2002,18.6084461212158,288.833190917969,295.081039428711,21.931039428711,301.328887939453
"OKEE",4,2002,35.3315582275391,291.109832763672,297.145370483398,23.9953704833985,303.180908203125
"OKEE",5,2002,68.6834869384766,292.982330322266,298.888244628906,25.7382446289063,304.794158935547
"OKEE",6,2002,372.487091064453,295.311309814453,299.802886962891,26.6528869628906,304.294464111328
"OKEE",7,2002,196.250427246094,296.360015869141,300.872573852539,27.7225738525391,305.385131835938
"OKEE",8,2002,174.977874755859,296.100341796875,300.830932617188,27.6809326171875,305.5615234375
"OKEE",9,2002,155.187149047852,296.803955078125,301.055160522461,27.905160522461,305.306365966797
"OKEE",10,2002,62.5985221862793,294.179626464844,299.094146728516,25.9441467285156,304.008666992188
"OKEE",11,2002,89.3315658569336,287.115234375,292.989273071289,19.8392730712891,298.863311767578
"OKEE",12,2002,117.498931884766,285.133056640625,290.57014465332,17.4201446533203,296.007232666016
"OKEE",1,2003,36.9880218505859,280.602233886719,287.068588256836,13.918588256836,293.534942626953
"OKEE",2,2003,22.8274822235107,286.116882324219,292.637268066406,19.4872680664063,299.157653808594
"OKEE",3,2003,100.947143554688,291.109283447266,296.630325317383,23.4803253173828,302.1513671875
"OKEE",4,2003,76.3745498657227,289.756042480469,295.519775390625,22.369775390625,301.283508300781
"OKEE",5,2003,147.315536499023,294.025482177734,299.515884399414,26.3658843994141,305.006286621094
"OKEE",6,2003,213.466949462891,295.833404541016,300.317169189453,27.1671691894531,304.800933837891
"OKEE",7,2003,153.425445556641,295.936248779297,301.100067138672,27.9500671386719,306.263885498047
"OKEE",8,2003,184.565338134766,296.101806640625,300.713928222656,27.5639282226563,305.326049804688
"OKEE",9,2003,204.613983154297,295.862182617188,300.307678222656,27.1576782226563,304.753173828125
"OKEE",10,2003,14.5215835571289,293.092193603516,298.125961303711,24.975961303711,303.159729003906
"OKEE",11,2003,53.4340019226074,290.061798095703,295.448013305664,22.2980133056641,300.834228515625
"OKEE",12,2003,67.9717483520508,283.384307861328,289.503784179688,16.3537841796875,295.623260498047
"OKEE",1,2004,49.246940612793,282.824066162109,289.398193359375,16.248193359375,295.972320556641
"OKEE",2,2004,70.541748046875,285.691528320312,291.600616455078,18.4506164550781,297.509704589844
"OKEE",3,2004,9.05117225646973,286.953216552734,293.327026367188,20.1770263671875,299.700836181641
"OKEE",4,2004,61.2269439697266,287.850677490234,294.361968994141,21.2119689941406,300.873260498047
"OKEE",5,2004,27.8085594177246,292.125732421875,298.215896606445,25.0658966064453,304.306060791016
"OKEE",6,2004,201.415939331055,295.216979980469,300.760726928711,27.610726928711,306.304473876953
"OKEE",7,2004,169.374572753906,295.481536865234,300.932571411133,27.7825714111328,306.383605957031
"OKEE",8,2004,298.093017578125,296.221832275391,300.917465209961,27.767465209961,305.613098144531
"OKEE",9,2004,319.105682373047,296.455047607422,300.194152832031,27.0441528320313,303.933258056641
"OKEE",10,2004,54.3535270690918,292.496337890625,297.518463134766,24.3684631347656,302.540588378906
"OKEE",11,2004,24.9053192138672,288.863677978516,294.425277709961,21.275277709961,299.986877441406
"OKEE",12,2004,41.6723556518555,284.573883056641,290.106826782227,16.9568267822266,295.639770507812
"OKEE",1,2005,26.9271240234375,284.503692626953,290.470977783203,17.3209777832031,296.438262939453
"OKEE",2,2005,55.0108451843262,284.858306884766,291.175918579102,18.0259185791016,297.493530273438
"OKEE",3,2005,161.472518920898,286.752044677734,292.415740966797,19.2657409667969,298.079437255859
"OKEE",4,2005,66.7453994750977,287.035125732422,293.694946289062,20.5449462890625,300.354766845703
"OKEE",5,2005,92.9297485351562,292.170288085938,297.713989257812,24.5639892578125,303.257690429688
"OKEE",6,2005,318.022003173828,295.754089355469,299.893539428711,26.743539428711,304.032989501953
"OKEE",7,2005,158.411010742188,297.032257080078,301.815948486328,28.6659484863281,306.599639892578
"OKEE",8,2005,145.471801757812,296.888946533203,301.810852050781,28.6608520507813,306.732757568359
"OKEE",9,2005,117.127418518066,295.832397460938,300.515151977539,27.3651519775391,305.197906494141
"OKEE",10,2005,157.369171142578,293.370697021484,297.715393066406,24.5653930664063,302.060089111328
"OKEE",11,2005,107.993103027344,289.752349853516,294.773361206055,21.6233612060547,299.794372558594
"OKEE",12,2005,11.3442106246948,284.201904296875,290.024047851562,16.8740478515625,295.84619140625
"OKEE",1,2006,7.52594661712646,284.265686035156,290.743026733398,17.5930267333985,297.220367431641
"OKEE",2,2006,91.0483093261719,283.314270019531,290.025039672852,16.8750396728516,296.735809326172
"OKEE",3,2006,24.866979598999,286.031158447266,292.916656494141,19.7666564941406,299.802154541016
"OKEE",4,2006,27.1027126312256,289.672210693359,296.427139282227,23.2771392822266,303.182067871094
"OKEE",5,2006,46.5717620849609,291.115234375,298.015274047852,24.8652740478516,304.915313720703
"OKEE",6,2006,125.821113586426,294.797729492188,300.377502441406,27.2275024414063,305.957275390625
"OKEE",7,2006,173.467086791992,295.542907714844,300.59912109375,27.44912109375,305.655334472656
"OKEE",8,2006,223.788619995117,295.628723144531,301.047760009766,27.8977600097656,306.466796875
"OKEE",9,2006,134.671310424805,295.036651611328,300.212280273438,27.0622802734375,305.387908935547
"OKEE",10,2006,18.2519454956055,290.671722412109,296.810256958008,23.6602569580078,302.948791503906
"OKEE",11,2006,20.9920501708984,287.093719482422,292.736618041992,19.5866180419922,298.379516601562
"OKEE",12,2006,49.0022125244141,288.921630859375,293.832244873047,20.6822448730469,298.742858886719
"OKEE",1,2007,17.5425987243652,286.109802246094,291.946762084961,18.796762084961,297.783721923828
"OKEE",2,2007,24.457052230835,283.665222167969,290.31950378418,17.1695037841797,296.973785400391
"OKEE",3,2007,10.6070394515991,286.99658203125,293.745742797852,20.5957427978516,300.494903564453
"OKEE",4,2007,49.5942115783691,288.035247802734,295.228408813477,22.0784088134766,302.421569824219
"OKEE",5,2007,69.5734939575195,291.122833251953,297.288970947266,24.1389709472656,303.455108642578
"OKEE",6,2007,150.058197021484,294.290466308594,299.750076293945,26.6000762939453,305.209686279297
"OKEE",7,2007,260.936737060547,295.613342285156,301.009811401367,27.8598114013672,306.406280517578
"OKEE",8,2007,105.30143737793,296.158782958984,301.570358276367,28.4203582763672,306.98193359375
"OKEE",9,2007,128.755325317383,295.324188232422,300.304077148438,27.1540771484375,305.283966064453
"OKEE",10,2007,100.197257995605,294.902221679688,299.312225341797,26.1622253417969,303.722229003906
"OKEE",11,2007,16.2717628479004,287.717498779297,293.637451171875,20.487451171875,299.557403564453
"OKEE",12,2007,52.14697265625,287.769470214844,293.627944946289,20.4779449462891,299.486419677734
"OKEE",1,2008,25.8003807067871,284.060455322266,290.478500366211,17.328500366211,296.896545410156
"OKEE",2,2008,61.3258628845215,286.860046386719,293.133804321289,19.9838043212891,299.407562255859
"OKEE",3,2008,97.7357482910156,287.144134521484,293.439987182617,20.2899871826172,299.73583984375
"OKEE",4,2008,88.856575012207,288.574798583984,295.207321166992,22.0573211669922,301.83984375
"OKEE",5,2008,53.3640365600586,292.158569335938,298.793304443359,25.6433044433594,305.428039550781
"OKEE",6,2008,211.938262939453,294.460723876953,300.253646850586,27.103646850586,306.046569824219
"OKEE",7,2008,195.295867919922,295.599487304688,300.65119934082,27.5011993408203,305.702911376953
"OKEE",8,2008,283.617462158203,296.526458740234,301.103042602539,27.9530426025391,305.679626464844
"OKEE",9,2008,130.23046875,296.232696533203,300.565582275391,27.4155822753906,304.898468017578
"OKEE",10,2008,51.3674392700195,291.934417724609,296.927139282227,23.7771392822266,301.919860839844
"OKEE",11,2008,13.9546194076538,285.284851074219,291.690078735352,18.5400787353516,298.095306396484
"OKEE",12,2008,28.0987300872803,286.282257080078,292.079315185547,18.9293151855469,297.876373291016
"OKEE",1,2009,8.82976055145264,281.990600585938,289.000061035156,15.8500610351563,296.009521484375
"OKEE",2,2009,7.09181880950928,282.832122802734,290.111633300781,16.9616333007813,297.391143798828
"OKEE",3,2009,22.7796840667725,286.176483154297,293.112152099609,19.9621520996094,300.047821044922
"OKEE",4,2009,11.4618377685547,288.156402587891,295.40901184082,22.2590118408203,302.66162109375
"OKEE",5,2009,199.598510742188,292.621917724609,298.812072753906,25.6620727539063,305.002227783203
"OKEE",6,2009,225.272216796875,295.538146972656,300.889678955078,27.7396789550781,306.2412109375
"OKEE",7,2009,177.897674560547,296.039520263672,301.431076049805,28.2810760498047,306.822631835938
"OKEE",8,2009,169.20783996582,296.815551757812,301.926727294922,28.7767272949219,307.037902832031
"OKEE",9,2009,148.286727905273,295.867919921875,300.752914428711,27.602914428711,305.637908935547
"OKEE",10,2009,18.0841808319092,293.171234130859,298.970703125,25.820703125,304.770172119141
"OKEE",11,2009,25.4301605224609,288.878356933594,294.388366699219,21.2383666992188,299.898376464844
"OKEE",12,2009,88.9017944335938,286.978363037109,292.263290405273,19.1132904052735,297.548217773438
"OKEE",1,2010,43.2999992370605,280.835662841797,286.860916137695,13.7109161376953,292.886169433594
"OKEE",2,2010,53.2955169677734,281.169952392578,287.247375488281,14.0973754882813,293.324798583984
"OKEE",3,2010,229.345596313477,283.490325927734,289.847869873047,16.6978698730469,296.205413818359
"OKEE",4,2010,147.190155029297,290.140319824219,295.539978027344,22.3899780273438,300.939636230469
"OKEE",5,2010,158.203002929688,294.386169433594,299.741165161133,26.5911651611328,305.096160888672
"OKEE",6,2010,126.834510803223,296.688079833984,302.01789855957,28.8678985595703,307.347717285156
"OKEE",7,2010,163.154891967773,297.169708251953,301.947601318359,28.7976013183594,306.725494384766
"OKEE",8,2010,230.12760925293,297.078552246094,301.801193237305,28.6511932373047,306.523834228516
"OKEE",9,2010,114.22346496582,295.926635742188,300.762512207031,27.6125122070313,305.598388671875
"OKEE",10,2010,4.06796169281006,291.087036132812,296.939910888672,23.7899108886719,302.792785644531
"OKEE",11,2010,26.8676738739014,287.314514160156,293.475555419922,20.3255554199219,299.636596679688
"OKEE",12,2010,19.1505756378174,278.196685791016,285.319839477539,12.1698394775391,292.442993164062
"OKEE",1,2011,64.107292175293,281.332977294922,288.857070922852,15.7070709228516,296.381164550781
"OKEE",2,2011,10.0933380126953,284.498077392578,292.428314208984,19.2783142089844,300.358551025391
"OKEE",3,2011,95.7943267822266,286.15673828125,293.976150512695,20.8261505126953,301.795562744141
"OKEE",4,2011,24.1985206604004,290.842926025391,298.171310424805,25.0213104248047,305.499694824219
"OKEE",5,2011,30.3440761566162,291.426879882812,298.944122314453,25.7941223144531,306.461364746094
"OKEE",6,2011,137.297470092773,293.896636962891,300.936218261719,27.7862182617188,307.975799560547
"OKEE",7,2011,153.083068847656,295.452789306641,301.199523925781,28.0495239257813,306.946258544922
"OKEE",8,2011,161.611862182617,296.018493652344,301.562759399414,28.4127593994141,307.107025146484
"OKEE",9,2011,114.262100219727,295.286499023438,300.556121826172,27.4061218261719,305.825744628906
"OKEE",10,2011,177.0322265625,291.542999267578,296.691390991211,23.541390991211,301.839782714844
"OKEE",11,2011,6.4732780456543,288.866394042969,294.408767700195,21.2587677001953,299.951141357422
"OKEE",12,2011,22.5995788574219,286.091369628906,292.083801269531,18.9338012695313,298.076232910156
"OKEE",1,2012,4.37000894546509,282.420043945312,290.017333984375,16.867333984375,297.614624023438
"OKEE",2,2012,24.6429214477539,286.855102539062,293.275772094727,20.1257720947266,299.696441650391
"OKEE",3,2012,38.432975769043,288.443634033203,294.903457641602,21.7534576416016,301.36328125
"OKEE",4,2012,66.85693359375,289.114349365234,296.251739501953,23.1017395019531,303.389129638672
"OKEE",5,2012,134.918762207031,292.707733154297,298.950164794922,25.8001647949219,305.192596435547
"OKEE",6,2012,186.208114624023,294.22509765625,300.022766113281,26.8727661132813,305.820434570312
"OKEE",7,2012,120.945793151855,294.943969726562,301.186874389648,28.0368743896485,307.429779052734
"OKEE",8,2012,339.305084228516,295.534729003906,301.440368652344,28.2903686523438,307.346008300781
"OKEE",9,2012,147.662582397461,294.994659423828,300.024627685547,26.8746276855469,305.054595947266
"OKEE",10,2012,102.879753112793,292.847351074219,297.907913208008,24.7579132080078,302.968475341797
"OKEE",11,2012,5.75041723251343,285.555358886719,291.995941162109,18.8459411621094,298.4365234375
"OKEE",12,2012,43.6113357543945,285.929626464844,292.333877563477,19.1838775634766,298.738128662109
"OKEE",1,2013,24.3589115142822,286.171508789062,292.644165039062,19.4941650390625,299.116821289062
"OKEE",2,2013,65.2597198486328,285.052215576172,292.2802734375,19.1302734375,299.508331298828
"OKEE",3,2013,34.6396255493164,281.569152832031,290.184707641602,17.0347076416016,298.800262451172
"OKEE",4,2013,75.1042404174805,290.897369384766,297.391311645508,24.2413116455078,303.88525390625
"OKEE",5,2013,153.856887817383,291.243347167969,297.785430908203,24.6354309082031,304.327514648438
"OKEE",6,2013,250.184310913086,294.783233642578,300.240219116211,27.090219116211,305.697204589844
"OKEE",7,2013,248.131011962891,294.462097167969,299.830581665039,26.6805816650391,305.199066162109
"OKEE",8,2013,129.527786254883,295.014282226562,300.462265014648,27.3122650146485,305.910247802734
"OKEE",9,2013,120.106819152832,294.625457763672,299.494583129883,26.3445831298828,304.363708496094
"OKEE",10,2013,31.4068012237549,293.061462402344,298.330932617188,25.1809326171875,303.600402832031
"OKEE",11,2013,26.3045864105225,290.306182861328,295.197647094727,22.0476470947266,300.089111328125
"OKEE",12,2013,8.15956878662109,288.26220703125,294.077545166016,20.9275451660156,299.892883300781
"OKEE",1,2014,76.2857360839844,283.531585693359,289.178359985352,16.0283599853516,294.825134277344
"OKEE",2,2014,60.6109046936035,287.169097900391,293.390930175781,20.2409301757813,299.612762451172
"OKEE",3,2014,64.4369506835938,287.134063720703,293.216186523438,20.0661865234375,299.298309326172
"OKEE",4,2014,55.9762763977051,290.438446044922,296.331100463867,23.1811004638672,302.223754882812
"OKEE",5,2014,87.8669586181641,292.302215576172,298.15803527832,25.0080352783203,304.013854980469
"OKEE",6,2014,233.085876464844,294.487701416016,299.921585083008,26.7715850830078,305.35546875
"OKEE",7,2014,179.172332763672,296.092956542969,300.9921875,27.8421875,305.891418457031
"OKEE",8,2014,136.190383911133,296.381622314453,301.44157409668,28.2915740966797,306.501525878906
"OKEE",9,2014,181.615493774414,295.601257324219,300.136474609375,26.986474609375,304.671691894531
"OKEE",10,2014,89.307975769043,292.084716796875,297.479049682617,24.3290496826172,302.873382568359
"OKEE",11,2014,69.264778137207,287.079559326172,292.709014892578,19.5590148925781,298.338470458984
"OKEE",12,2014,19.1671714782715,286.301940917969,292.049926757812,18.8999267578125,297.797912597656
"OKEE",1,2015,19.6097373962402,285.857482910156,291.45442199707,18.3044219970703,297.051361083984
"OKEE",2,2015,66.3152542114258,282.841705322266,289.476913452148,16.3269134521485,296.112121582031
"OKEE",3,2015,14.8967208862305,290.521575927734,296.183654785156,23.0336547851563,301.845733642578
"OKEE",4,2015,125.803344726562,293.019287109375,298.516571044922,25.3665710449219,304.013854980469
"OKEE",5,2015,44.1147766113281,292.679473876953,298.521911621094,25.3719116210938,304.364349365234
"OKEE",6,2015,122.044761657715,294.850128173828,300.541229248047,27.3912292480469,306.232330322266
"OKEE",7,2015,162.436141967773,296.298126220703,301.273208618164,28.1232086181641,306.248291015625
"OKEE",8,2015,169.165817260742,296.158203125,301.360717773438,28.2107177734375,306.563232421875
"OKEE",9,2015,177.852447509766,296.582336425781,301.03385925293,27.8838592529297,305.485382080078
"OKEE",10,2015,38.7887115478516,294.025695800781,298.498489379883,25.3484893798828,302.971282958984
"OKEE",11,2015,86.8899230957031,293.089782714844,297.689468383789,24.5394683837891,302.289154052734
"OKEE",12,2015,87.4227294921875,292.3017578125,296.505874633789,23.3558746337891,300.709991455078
"OKEE",1,2016,277.477630615234,284.570617675781,289.728302001953,16.5783020019531,294.885986328125
"OKEE",2,2016,73.58935546875,283.833557128906,290.121887207031,16.9718872070313,296.410217285156
"OKEE",3,2016,60.337043762207,290.034576416016,295.598281860352,22.4482818603516,301.161987304688
"OKEE",4,2016,31.6422100067139,290.509643554688,296.316268920898,23.1662689208985,302.122894287109
"OKEE",5,2016,209.783660888672,292.707427978516,298.461990356445,25.3119903564453,304.216552734375
"OKEE",6,2016,204.536392211914,296.333618164062,300.997985839844,27.8479858398438,305.662353515625
"OKEE",7,2016,112.543075561523,296.890655517578,302.036193847656,28.8861938476563,307.181732177734
"OKEE",8,2016,213.869918823242,297.093231201172,301.642517089844,28.4925170898438,306.191802978516
"OKEE",9,2016,150.252655029297,296.456756591797,300.977005004883,27.8270050048828,305.497253417969
"OKEE",10,2016,75.6410980224609,293.603424072266,298.083450317383,24.9334503173828,302.5634765625
"OKEE",11,2016,1.79329514503479,287.397003173828,293.67805480957,20.5280548095703,299.959106445312
"OKEE",12,2016,22.221492767334,289.130493164062,294.627960205078,21.4779602050781,300.125427246094
"OKEE",1,2017,33.0181999206543,284.996032714844,291.6025390625,18.4525390625,298.209045410156
"OKEE",2,2017,22.4365081787109,286.330993652344,293.300628662109,20.1506286621094,300.270263671875
"OKEE",3,2017,21.2462291717529,286.684265136719,293.28874206543,20.1387420654297,299.893218994141
"OKEE",4,2017,46.9667358398438,290.215972900391,296.324401855469,23.1744018554688,302.432830810547
"OKEE",5,2017,105.44588470459,292.907409667969,299.125045776367,25.9750457763672,305.342681884766
"OKEE",6,2017,346.407104492188,296.288665771484,300.522659301758,27.3726593017578,304.756652832031
"OKEE",7,2017,189.943710327148,296.688781738281,301.432479858398,28.2824798583985,306.176177978516
"OKEE",8,2017,144.567626953125,296.857360839844,301.54035949707,28.3903594970703,306.223358154297
"OKEE",9,2017,287.562896728516,296.655181884766,300.948379516602,27.7983795166016,305.241577148438
"OKEE",10,2017,200.301040649414,293.786895751953,298.166488647461,25.016488647461,302.546081542969
"OKEE",11,2017,36.6367568969727,290.843719482422,295.697830200195,22.5478302001953,300.551940917969
"OKEE",12,2017,47.867259979248,286.293731689453,292.35710144043,19.2071014404297,298.420471191406
"OKEE",1,2018,38.9975776672363,283.650695800781,289.383071899414,16.2330718994141,295.115447998047
"OKEE",2,2018,18.6546192169189,289.810302734375,295.479354858398,22.3293548583985,301.148406982422
"OKEE",3,2018,18.7453842163086,284.281616210938,291.648025512695,18.4980255126953,299.014434814453
"OKEE",4,2018,76.5575866699219,289.762573242188,296.224365234375,23.074365234375,302.686157226562
"OKEE",5,2018,320.463836669922,293.451049804688,297.870651245117,24.7206512451172,302.290252685547
"OKEE",6,2018,156.186859130859,295.437530517578,300.543441772461,27.393441772461,305.649353027344
"OKEE",7,2018,177.019958496094,295.957489013672,301.122207641602,27.9722076416016,306.286926269531
